Jul 08 14:53:11 PV Gateway Version 2.0.2.1 [Aug 29 2010 15:48:43]
EPICS 3.14.11 PID=7048 ServerPID=7047
EPICS_CA_ADDR_LIST=172.17.101.255 172.17.102.255
EPICS_CA_AUTO_ADDR_LIST=NO
EPICS_CA_SERVER_PORT=Not specified
EPICS_CA_MAX_ARRAY_BYTES=163840
EPICS_CAS_INTF_ADDR_LIST=172.17.100.198
EPICS_CAS_SERVER_PORT=Not specified
EPICS_CAS_IGNORE_ADDR_LIST=172.17.100.198 172.17.101.198 172.17.102.198 172.17.100.199 172.17.100.116 172.17.100.125
Running as user root on host cagateway2
Statistics PV prefix is cagateway2
Jul 08 14:53:11 gateServer::mainLoop: Starting and printing statistics every 60 seconds
  Key: [VcTotal|PvTotal|Active,Inactive|Connecting,Dead,Disconnected]
fdCB: fd--->(7), opend---->(1)
Jul 08 14:53:11 gateFd::gateFd: fd=7 count=1
Access security did not connect to BeamAccess:access
Access security connected to 0 of 1 INP PVs
FD_SETSIZE(1024)
Jul 08 21:10:15 gateServer::mainLoop: [2960|3241|2960,0|0,281,0] loops: 267321 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:11:15 gateServer::mainLoop: [2960|3094|2960,0|0,134,0] loops: 271488 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:12:15 gateServer::mainLoop: [2960|3404|2960,0|0,444,0] loops: 275459 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:13:15 gateServer::mainLoop: [2960|3276|2960,0|1,315,0] loops: 267822 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:14:15 gateServer::mainLoop: [2960|3285|2960,0|0,325,0] loops: 269653 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:15:15 gateServer::mainLoop: [2960|3050|2960,0|0,90,0] loops: 272888 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:16:15 gateServer::mainLoop: [2960|3390|2960,0|0,430,0] loops: 274223 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:17:15 gateServer::mainLoop: [2960|3314|2960,0|0,354,0] loops: 274644 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:18:15 gateServer::mainLoop: [2960|3324|2960,0|0,364,0] loops: 269063 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:19:15 gateServer::mainLoop: [2960|2978|2960,0|0,18,0] loops: 266407 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:20:15 gateServer::mainLoop: [2960|3168|2960,0|0,208,0] loops: 257505 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:21:15 gateServer::mainLoop: [2960|3413|2960,0|0,453,0] loops: 265167 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:22:15 gateServer::mainLoop: [2960|3417|2960,0|0,457,0] loops: 265939 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:23:15 gateServer::mainLoop: [2960|2971|2960,0|0,11,0] loops: 251193 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:24:15 gateServer::mainLoop: [2960|3114|2960,0|0,154,0] loops: 255966 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:25:15 gateServer::mainLoop: [2960|3396|2960,0|0,436,0] loops: 246535 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:26:15 gateServer::mainLoop: [2960|3401|2960,0|0,441,0] loops: 262424 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:27:15 gateServer::mainLoop: [2960|2975|2960,0|0,15,0] loops: 267978 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:28:15 gateServer::mainLoop: [2960|3052|2960,0|0,92,0] loops: 269080 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:29:15 gateServer::mainLoop: [2960|3379|2960,0|0,419,0] loops: 260007 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:30:15 gateServer::mainLoop: [2960|3389|2960,0|0,429,0] loops: 270825 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:31:15 gateServer::mainLoop: [2960|2978|2960,0|0,18,0] loops: 275414 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:32:15 gateServer::mainLoop: [2960|2981|2960,0|0,21,0] loops: 271520 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:33:15 gateServer::mainLoop: [2960|3121|2960,0|0,161,0] loops: 272551 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:34:15 gateServer::mainLoop: [2960|3414|2960,0|0,454,0] loops: 266399 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:35:15 gateServer::mainLoop: [2960|3282|2960,0|0,322,0] loops: 255669 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:36:15 gateServer::mainLoop: [2960|3289|2960,0|0,329,0] loops: 247946 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:37:15 gateServer::mainLoop: [2960|3069|2960,0|0,109,0] loops: 259789 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:38:15 gateServer::mainLoop: [2960|3399|2960,0|0,439,0] loops: 249453 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:39:15 gateServer::mainLoop: [2960|3313|2960,0|0,353,0] loops: 267450 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:40:15 gateServer::mainLoop: [2960|3325|2960,0|0,365,0] loops: 270063 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:41:15 gateServer::mainLoop: [2960|3031|2960,0|0,71,0] loops: 268903 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:42:15 gateServer::mainLoop: [2960|3372|2960,0|19,393,0] loops: 257136 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:43:15 gateServer::mainLoop: [2960|3351|2960,0|4,387,0] loops: 246735 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:44:15 gateServer::mainLoop: [2960|3406|2960,0|0,446,0] loops: 267483 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:45:15 gateServer::mainLoop: [2960|3035|2960,0|0,75,0] loops: 255884 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:46:15 gateServer::mainLoop: [2960|3114|2960,0|0,154,0] loops: 252387 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:47:15 gateServer::mainLoop: [2960|3358|2960,0|22,376,0] loops: 261385 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:48:15 gateServer::mainLoop: [2960|3388|2960,0|0,428,0] loops: 264942 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:49:15 gateServer::mainLoop: [2960|3028|2960,0|0,68,0] loops: 260391 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:50:15 gateServer::mainLoop: [2960|3103|2960,0|0,143,0] loops: 267696 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:51:15 gateServer::mainLoop: [2960|3350|2960,0|0,390,0] loops: 260835 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:52:15 gateServer::mainLoop: [2960|3407|2960,0|0,447,0] loops: 267654 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:53:15 gateServer::mainLoop: [2960|3027|2960,0|0,67,0] loops: 253583 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:54:15 gateServer::mainLoop: [2960|3056|2960,0|10,86,0] loops: 261650 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:55:15 gateServer::mainLoop: [2960|3102|2960,0|0,142,0] loops: 252875 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:56:15 gateServer::mainLoop: [2960|3393|2960,0|0,433,0] loops: 260923 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:57:15 gateServer::mainLoop: [2960|3268|2960,0|0,308,0] loops: 261576 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:58:15 gateServer::mainLoop: [2960|3275|2960,0|0,315,0] loops: 262948 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 21:59:15 gateServer::mainLoop: [2960|3054|2960,0|0,94,0] loops: 256476 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:00:15 gateServer::mainLoop: [2960|3406|2960,0|0,446,0] loops: 255820 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:01:15 gateServer::mainLoop: [2960|3324|2960,0|0,364,0] loops: 260282 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:02:15 gateServer::mainLoop: [2960|3335|2960,0|0,375,0] loops: 266005 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:03:15 gateServer::mainLoop: [2960|3010|2960,0|26,24,0] loops: 264116 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:04:15 gateServer::mainLoop: [2960|3393|2960,0|0,433,0] loops: 265124 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:05:15 gateServer::mainLoop: [2960|3380|2960,0|0,420,0] loops: 279179 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:06:16 gateServer::mainLoop: [2960|3391|2960,0|0,431,0] loops: 262965 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:07:16 gateServer::mainLoop: [2960|2974|2960,0|0,14,0] loops: 271781 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:08:16 gateServer::mainLoop: [2960|3139|2960,0|0,179,0] loops: 269118 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:09:16 gateServer::mainLoop: [2960|3393|2960,0|0,433,0] loops: 254958 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:10:16 gateServer::mainLoop: [2960|3398|2960,0|0,438,0] loops: 253866 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:11:16 gateServer::mainLoop: [2960|2980|2960,0|0,20,0] loops: 254534 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:12:16 gateServer::mainLoop: [2960|3093|2960,0|0,133,0] loops: 272797 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:13:16 gateServer::mainLoop: [2960|3396|2960,0|0,436,0] loops: 270884 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:14:16 gateServer::mainLoop: [2960|3397|2960,0|0,437,0] loops: 273796 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:15:16 gateServer::mainLoop: [2960|2971|2960,0|0,11,0] loops: 264614 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:16:16 gateServer::mainLoop: [2960|3054|2960,0|0,94,0] loops: 272419 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:17:16 gateServer::mainLoop: [2960|3405|2960,0|0,445,0] loops: 269791 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:18:16 gateServer::mainLoop: [2960|3410|2960,0|0,450,0] loops: 269513 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:19:16 gateServer::mainLoop: [2960|3101|2960,0|0,141,0] loops: 260844 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:20:16 gateServer::mainLoop: [2960|3108|2960,0|0,148,0] loops: 265673 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:21:16 gateServer::mainLoop: [2960|3107|2960,0|0,147,0] loops: 256497 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:22:16 gateServer::mainLoop: [2960|3402|2960,0|0,442,0] loops: 264478 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:23:16 gateServer::mainLoop: [2960|3258|2960,0|0,298,0] loops: 256071 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:24:16 gateServer::mainLoop: [2960|3268|2960,0|0,308,0] loops: 265460 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:25:16 gateServer::mainLoop: [2960|3061|2960,0|0,101,0] loops: 273148 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:26:16 gateServer::mainLoop: [2960|3401|2960,0|0,441,0] loops: 271048 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:27:16 gateServer::mainLoop: [2960|3315|2960,0|0,355,0] loops: 273226 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:28:16 gateServer::mainLoop: [2960|3325|2960,0|0,365,0] loops: 273847 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:29:16 gateServer::mainLoop: [2960|3054|2960,0|0,94,0] loops: 262560 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:30:16 gateServer::mainLoop: [2960|3232|2960,0|0,272,0] loops: 263250 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:31:16 gateServer::mainLoop: [2960|3403|2960,0|0,443,0] loops: 271071 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:32:16 gateServer::mainLoop: [2960|3407|2960,0|0,447,0] loops: 262625 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:33:16 gateServer::mainLoop: [2960|2971|2960,0|0,11,0] loops: 257207 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:34:16 gateServer::mainLoop: [2960|3110|2960,0|0,150,0] loops: 254506 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:35:16 gateServer::mainLoop: [2960|3391|2960,0|0,431,0] loops: 258124 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:36:16 gateServer::mainLoop: [2960|3399|2960,0|0,439,0] loops: 260535 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:37:16 gateServer::mainLoop: [2960|2978|2960,0|0,18,0] loops: 272586 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:38:16 gateServer::mainLoop: [2960|3084|2960,0|0,124,0] loops: 266507 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:39:16 gateServer::mainLoop: [2960|3396|2960,0|0,436,0] loops: 258682 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:40:16 gateServer::mainLoop: [2960|3400|2960,0|0,440,0] loops: 261106 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:41:16 gateServer::mainLoop: [2960|2981|2960,0|0,21,0] loops: 258425 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:42:16 gateServer::mainLoop: [2960|2982|2960,0|0,22,0] loops: 267434 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:43:16 gateServer::mainLoop: [2960|3152|2960,0|0,192,0] loops: 263451 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:44:16 gateServer::mainLoop: [2960|3412|2960,0|0,452,0] loops: 263332 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:45:16 gateServer::mainLoop: [2960|3249|2960,0|0,289,0] loops: 260416 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:46:16 gateServer::mainLoop: [2960|3258|2960,0|0,298,0] loops: 254554 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:47:16 gateServer::mainLoop: [2960|3094|2960,0|0,134,0] loops: 255407 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:48:16 gateServer::mainLoop: [2960|3384|2960,0|0,424,0] loops: 258114 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:49:16 gateServer::mainLoop: [2960|3285|2960,0|0,325,0] loops: 263095 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:50:16 gateServer::mainLoop: [2960|3295|2960,0|0,335,0] loops: 259458 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:51:16 gateServer::mainLoop: [2960|3032|2960,0|0,72,0] loops: 264880 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:52:16 gateServer::mainLoop: [2960|3394|2960,0|0,434,0] loops: 253677 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:53:16 gateServer::mainLoop: [2960|3336|2960,0|0,376,0] loops: 256827 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:54:16 gateServer::mainLoop: [2960|3340|2960,0|0,380,0] loops: 266531 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:55:16 gateServer::mainLoop: [2960|2979|2960,0|0,19,0] loops: 246894 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:56:16 gateServer::mainLoop: [2960|3159|2960,0|0,199,0] loops: 267493 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:57:16 gateServer::mainLoop: [2960|3415|2960,0|0,455,0] loops: 261037 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:58:16 gateServer::mainLoop: [2960|3423|2960,0|0,463,0] loops: 264912 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 22:59:16 gateServer::mainLoop: [2960|3011|2960,0|0,51,0] loops: 269410 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:00:16 gateServer::mainLoop: [2960|3108|2960,0|0,148,0] loops: 255102 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:01:16 gateServer::mainLoop: [2960|3395|2960,0|0,435,0] loops: 270666 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:02:16 gateServer::mainLoop: [2960|3399|2960,0|0,439,0] loops: 265790 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:03:16 gateServer::mainLoop: [2960|3002|2960,0|0,42,0] loops: 256606 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:04:16 gateServer::mainLoop: [2960|3077|2960,0|0,117,0] loops: 263663 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:05:16 gateServer::mainLoop: [2960|3276|2960,0|0,316,0] loops: 264079 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:06:16 gateServer::mainLoop: [2960|3405|2960,0|0,445,0] loops: 260235 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:07:16 gateServer::mainLoop: [2960|3295|2960,0|0,335,0] loops: 257802 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:08:16 gateServer::mainLoop: [2960|3308|2960,0|0,348,0] loops: 271848 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:09:16 gateServer::mainLoop: [2960|3120|2960,0|0,160,0] loops: 251221 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:10:16 gateServer::mainLoop: [2960|3415|2960,0|0,455,0] loops: 254576 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:11:16 gateServer::mainLoop: [2960|3323|2960,0|0,363,0] loops: 260531 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:12:16 gateServer::mainLoop: [2960|3359|2960,0|0,399,0] loops: 263395 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:13:16 gateServer::mainLoop: [2960|3091|2960,0|0,131,0] loops: 268506 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:14:16 gateServer::mainLoop: [2960|3410|2960,0|0,450,0] loops: 282781 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:15:16 gateServer::mainLoop: [2960|3337|2960,0|0,377,0] loops: 273415 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:16:16 gateServer::mainLoop: [2960|3412|2960,0|0,452,0] loops: 278085 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:17:16 gateServer::mainLoop: [2960|3074|2960,0|7,107,0] loops: 278206 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:18:16 gateServer::mainLoop: [2960|3169|2960,0|0,209,0] loops: 258600 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:19:16 gateServer::mainLoop: [2960|3322|2960,0|6,356,0] loops: 266442 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:20:16 gateServer::mainLoop: [2960|3415|2960,0|0,455,0] loops: 265527 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:21:16 gateServer::mainLoop: [2960|3074|2960,0|0,114,0] loops: 264230 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:22:16 gateServer::mainLoop: [2960|3138|2960,0|0,178,0] loops: 267871 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:23:16 gateServer::mainLoop: [2960|3334|2960,0|0,374,0] loops: 262266 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:24:16 gateServer::mainLoop: [2960|3415|2960,0|0,455,0] loops: 260599 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:25:16 gateServer::mainLoop: [2960|3073|2960,0|0,113,0] loops: 261199 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:26:16 gateServer::mainLoop: [2960|3075|2960,0|0,115,0] loops: 268702 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:27:16 gateServer::mainLoop: [2960|3288|2960,0|0,328,0] loops: 276943 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:28:16 gateServer::mainLoop: [2960|3385|2960,0|0,425,0] loops: 274452 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:29:16 gateServer::mainLoop: [2960|3061|2960,0|0,101,0] loops: 257371 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:30:16 gateServer::mainLoop: [2960|3068|2960,0|0,108,0] loops: 264045 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:31:16 gateServer::mainLoop: [2960|3056|2960,0|0,96,0] loops: 261607 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:32:16 gateServer::mainLoop: [2960|3411|2960,0|0,451,0] loops: 265099 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:33:16 gateServer::mainLoop: [2960|3343|2960,0|0,383,0] loops: 262162 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:34:16 gateServer::mainLoop: [2960|3350|2960,0|0,390,0] loops: 254902 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:35:16 gateServer::mainLoop: [2960|3018|2960,0|0,58,0] loops: 268966 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:36:16 gateServer::mainLoop: [2960|3411|2960,0|0,451,0] loops: 269500 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:37:16 gateServer::mainLoop: [2960|3371|2960,0|0,411,0] loops: 264036 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:38:16 gateServer::mainLoop: [2960|3392|2960,0|0,432,0] loops: 273042 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:39:16 gateServer::mainLoop: [2960|3057|2960,0|0,97,0] loops: 280355 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:40:16 gateServer::mainLoop: [2960|3356|2960,0|0,396,0] loops: 279173 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:41:16 gateServer::mainLoop: [2960|3373|2960,0|0,413,0] loops: 275072 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:42:16 gateServer::mainLoop: [2960|3394|2960,0|0,434,0] loops: 282624 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:43:16 gateServer::mainLoop: [2960|2984|2960,0|0,24,0] loops: 266965 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:44:16 gateServer::mainLoop: [2960|3131|2960,0|0,171,0] loops: 262079 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:45:16 gateServer::mainLoop: [2960|3410|2960,0|0,450,0] loops: 270868 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:46:16 gateServer::mainLoop: [2960|3411|2960,0|0,451,0] loops: 271003 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:47:16 gateServer::mainLoop: [2960|2980|2960,0|0,20,0] loops: 271221 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:48:16 gateServer::mainLoop: [2960|3088|2960,0|0,128,0] loops: 270904 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:49:16 gateServer::mainLoop: [2960|3404|2960,0|0,444,0] loops: 272701 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:50:16 gateServer::mainLoop: [2960|3414|2960,0|0,454,0] loops: 274132 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:51:16 gateServer::mainLoop: [2960|3039|2960,0|9,70,0] loops: 263059 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:52:16 gateServer::mainLoop: [2960|3082|2960,0|0,122,0] loops: 262765 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:53:16 gateServer::mainLoop: [2960|3153|2960,0|0,193,0] loops: 278528 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:54:16 gateServer::mainLoop: [2960|3402|2960,0|0,442,0] loops: 273331 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:55:16 gateServer::mainLoop: [2960|3223|2960,0|0,263,0] loops: 264503 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:56:16 gateServer::mainLoop: [2960|3318|2960,0|0,358,0] loops: 257364 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:57:16 gateServer::mainLoop: [2960|3123|2960,0|0,163,0] loops: 266736 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:58:16 gateServer::mainLoop: [2960|3414|2960,0|0,454,0] loops: 259266 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 23:59:16 gateServer::mainLoop: [2960|3332|2960,0|0,372,0] loops: 258817 process: 0.000 pend: 0.000 clean: 0.000
Jul 09 00:00:16 gateServer::mainLoop: [2960|3359|2960,0|0,399,0] loops: 263875 process: 0.000 pend: 0.000 clean: 0.000
Jul 09 00:01:16 gateServer::mainLoop: [2960|3097|2960,0|25,112,0] loops: 259786 process: 0.000 pend: 0.000 clean: 0.000
Jul 09 00:02:16 gateServer::mainLoop: [2960|3416|2960,0|0,456,0] loops: 268779 process: 0.000 pend: 0.000 clean: 0.000
Jul 09 00:03:16 gateServer::mainLoop: [2960|3317|2960,0|0,357,0] loops: 259202 process: 0.000 pend: 0.000 clean: 0.000
Jul 09 00:04:16 gateServer::mainLoop: [2960|3406|2960,0|0,446,0] loops: 267667 process: 0.000 pend: 0.000 clean: 0.000
Jul 09 00:05:16 gateServer::mainLoop: [2960|3058|2960,0|0,98,0] loops: 260595 process: 0.000 pend: 0.000 clean: 0.000
Jul 09 00:06:16 gateServer::mainLoop: [2960|3161|2960,0|0,201,0] loops: 259799 process: 0.000 pend: 0.000 clean: 0.000
Jul 09 00:07:16 gateServer::mainLoop: [2960|3323|2960,0|0,363,0] loops: 267648 process: 0.000 pend: 0.000 clean: 0.000
Jul 09 00:08:16 gateServer::mainLoop: [2960|3394|2960,0|0,434,0] loops: 264886 process: 0.000 pend: 0.000 clean: 0.000
Jul 09 00:09:16 gateServer::mainLoop: [2960|3060|2960,0|0,100,0] loops: 255071 process: 0.000 pend: 0.000 clean: 0.000
Jul 09 00:10:16 gateServer::mainLoop: [2960|3115|2960,0|0,155,0] loops: 271877 process: 0.000 pend: 0.000 clean: 0.000
Jul 09 00:11:16 gateServer::mainLoop: [2960|3313|2960,0|0,353,0] loops: 266816 process: 0.000 pend: 0.000 clean: 0.000
Jul 09 00:12:16 gateServer::mainLoop: [2960|3400|2960,0|0,440,0] loops: 263708 process: 0.000 pend: 0.000 clean: 0.000
Jul 09 00:13:16 gateServer::mainLoop: [2960|3068|2960,0|0,108,0] loops: 268581 process: 0.000 pend: 0.000 clean: 0.000
Jul 09 00:14:16 gateServer::mainLoop: [2960|3083|2960,0|0,123,0] loops: 269483 process: 0.000 pend: 0.000 clean: 0.000
Jul 09 00:15:16 gateServer::mainLoop: [2960|3315|2960,0|0,355,0] loops: 266068 process: 0.000 pend: 0.000 clean: 0.000
Jul 09 00:16:16 gateServer::mainLoop: [2960|3396|2960,0|0,436,0] loops: 278278 process: 0.000 pend: 0.000 clean: 0.000
Jul 09 00:17:16 gateServer::mainLoop: [2960|3203|2960,0|0,243,0] loops: 274844 process: 0.000 pend: 0.000 clean: 0.000
Jul 09 00:18:16 gateServer::mainLoop: [2960|3212|2960,0|0,252,0] loops: 272416 process: 0.000 pend: 0.000 clean: 0.000
